Filename,Mean Pitch (Hz),Mean F1 (Hz),Mean F2 (Hz),Mean Intensity (dB)
a_71ct2.wav,368.0472622,651.5182509,1277.247958,74.9064934
a_71ct3.wav,327.9137121,795.6118032,1341.625688,81.70945863
a_71ct4.wav,332.3714902,869.4903249,1409.285932,82.4458057
a_78ct1.wav,363.1157691,720.7535088,1388.804639,77.34277112
a_78ct2.wav,362.6546743,635.0680318,1581.157451,65.93786032
a_78ct3.wav,367.7933047,787.4760056,1304.373786,73.59199592
a_78ct4.wav,343.5669092,768.4922196,1287.038681,79.13932692
a_85ct1.wav,366.5223623,728.1247466,1439.723663,80.45593426
a_85ct2.wav,358.9349072,623.7317199,1261.387265,72.11203258
a_85ct3.wav,347.9000005,719.3255987,1301.077492,78.50514806
a_85ct4.wav,351.658726,828.6239304,1307.374237,84.274163
a_88ct1.wav,378.5522583,573.98868,1802.761593,78.68329238
a_88ct2.wav,381.6349117,452.234924,1795.057425,75.74068999
a_88ct3.wav,377.5214578,558.7732501,1665.951679,78.65413343
a_88ct4.wav,356.674807,661.8441386,1900.14848,81.44977244
a_90ct1.wav,443.7091495,820.1917007,1415.351738,76.95219268
a_90ct2.wav,430.7757042,859.9227245,1498.361558,70.32686968
a_90ct3.wav,433.6501224,789.0762246,1339.782566,71.98718151
a_90ct4.wav,298.3715405,844.4248805,1502.913931,81.01488836
a_93ct1.wav,374.3049255,736.9688137,1466.685402,82.17466197
a_93ct2.wav,398.16231,729.7882418,1520.844834,75.75463062
a_93ct3.wav,322.6104726,681.78988,1345.128175,77.03566225
a_93ct4.wav,369.7576282,713.4539591,1454.996664,83.55821562
a_94ct1.wav,391.0666202,638.4606109,1580.17769,73.13562845
a_94ct2.wav,204.9609712,562.348583,1454.717915,72.37420126
a_94ct3.wav,374.5809461,447.6241918,1209.393131,76.26232353
a_94ct4.wav,357.5078877,752.9280404,1819.032352,75.7866238
a_98ct1.wav,383.2482031,558.9353363,1459.141793,76.00959881
a_98ct2.wav,179.4365108,408.11759,1693.856088,73.76143445
a_98ct3.wav,338.9222284,515.1909383,1340.822405,76.16599274
a_98ct4.wav,348.0048137,627.1909797,1716.645878,75.32086274
b_104ct1.wav,361.1274452,720.3321788,1649.504324,79.51453844
b_104ct2.wav,365.7223399,509.5958026,1668.579323,74.29209608
b_104ct3.wav,352.7185775,659.1731386,1457.621965,76.58421543
b_104ct4.wav,365.2358134,745.3364355,1733.023421,80.075247
b_106ct1.wav,365.4247668,689.6702197,1628.719115,79.15676884
b_106ct2.wav,363.2410122,610.781287,1497.334144,73.2750479
b_106ct3.wav,361.1194962,644.443712,1417.369927,79.82458359
b_106ct4.wav,353.9939047,734.9090524,1507.852921,79.95012171
b_113ct1.wav,393.1444594,646.2126416,1608.997445,79.2865612
b_113ct2.wav,402.7611536,621.780039,1720.359498,73.76245184
b_113ct3.wav,369.4014705,553.7288192,1432.243008,79.63992775
b_113ct4.wav,366.0700874,571.2402183,1663.770891,81.15090396
b_115ct1.wav,355.4594206,734.8899446,1682.587915,76.38092651
b_115ct2.wav,367.923691,439.5607422,1631.983057,73.86549362
b_115ct3.wav,351.2058244,524.5860825,1508.274081,75.95985776
b_115ct4.wav,354.9140396,796.639735,1568.988003,74.04000191
b_117ct1.wav,372.450424,721.477209,1828.938768,78.93375141
b_117ct2.wav,376.3405374,678.4087888,1588.478793,73.91261514
b_117ct3.wav,368.9962214,618.2765433,1591.322991,79.84573066
b_117ct4.wav,363.7755641,711.3502006,1680.025558,76.54598406
b_125ct1.wav,358.3955929,754.3158445,1883.260671,78.09649587
b_125ct2.wav,301.7648642,496.910509,1779.439933,70.6818631
b_125ct3.wav,355.4616585,671.7275121,1581.905135,76.67319818
b_125ct4.wav,356.4265363,732.5103739,1934.055105,74.84323178
b_133ct1.wav,360.242113,708.246103,1749.714513,79.9012257
b_133ct2.wav,375.6444788,549.3669396,1703.519357,75.41554014
b_133ct3.wav,359.6389063,587.7420258,1570.832057,79.36018927
b_133ct4.wav,352.8182873,797.3202394,1661.501228,80.98199178
b_142ct1.wav,367.8713725,703.4035289,1877.346235,77.63183394
b_142ct2.wav,362.6624377,545.9368944,1777.963853,74.44843278
b_142ct3.wav,352.0347037,658.6349424,1677.706424,77.57745676
b_142ct4.wav,324.3555591,705.0589854,1838.650754,78.90721705
b_144ct1.wav,364.5168078,680.1039463,1787.90637,76.42736114
b_144ct2.wav,364.7923263,630.7974929,1440.126283,72.57972839
b_144ct3.wav,358.2806883,646.5423223,1449.268825,78.26263725
b_144ct4.wav,354.7385834,712.4324408,1670.92295,78.67995345
b_152ct1.wav,404.7520365,644.394879,1643.893476,76.90257569
b_152ct2.wav,403.6856275,630.1765928,1716.663683,73.01106279
b_152ct3.wav,376.5511408,582.0545286,1530.655364,78.19073408
b_152ct4.wav,370.6196132,597.1151796,1553.145798,79.95864979
b_157ct1.wav,379.9539877,617.683278,1613.896894,76.05432775
b_157ct2.wav,369.5850841,635.18225,1460.558398,73.29670489
b_157ct3.wav,363.3402095,624.8803496,1488.953139,79.72700837
b_157ct4.wav,357.6781653,705.0940466,1738.351149,79.12196325
b_159ct1.wav,402.8397777,601.2918227,1922.618302,67.19739532
b_159ct2.wav,400.531529,687.623194,1990.144187,64.10197083
b_159ct3.wav,386.1334387,538.741904,1744.375483,78.1382404
b_159ct4.wav,387.6407711,648.0979645,1963.497233,74.20268869
b_163ct1.wav,364.0463352,461.0437817,1495.298976,71.1225367
b_163ct2.wav,367.2279078,442.6090318,1679.074848,63.19891094
b_163ct3.wav,357.5450705,553.3408012,1451.370587,63.52775899
b_163ct4.wav,356.8606021,635.9706028,1688.863456,61.33505734
b_170ct1.wav,360.0303034,460.5043834,1555.744664,70.11329034
b_170ct2.wav,365.7658735,383.0416686,1529.921149,76.51105423
b_170ct3.wav,348.8921676,636.0282423,1484.365456,75.25120932
b_170ct4.wav,349.0538998,685.1292063,1467.339306,79.72911428
b_172ct1.wav,364.0784097,445.6731129,1501.021492,68.80386907
b_172ct2.wav,365.5841775,390.501126,1525.389787,74.49931793
b_172ct3.wav,356.1480439,514.7330086,1405.589389,76.77437976
b_172ct4.wav,363.286178,705.084911,1541.620286,73.12612458
b_17ct1.wav,361.1758453,712.8286837,1758.370504,81.09478284
b_17ct2.wav,375.6366243,554.0157658,1425.650899,73.58900139
b_17ct3.wav,338.4820313,654.8208313,1532.651951,74.79733167
b_17ct4.wav,339.5774943,666.6692547,1508.731682,76.57055364
b_211ct1.wav,402.9683998,510.2677008,1778.822116,74.38618159
b_211ct2.wav,399.0147805,534.7688864,1654.377773,73.04281941
b_211ct3.wav,379.7322137,411.310631,1577.114851,75.4384754
b_211ct4.wav,361.0476217,615.0097884,1823.653206,78.97582142
b_212ct1.wav,367.6297366,570.9785482,1857.108102,74.80695636
b_212ct2.wav,363.6033369,460.0116388,1783.63651,75.18315148
b_212ct3.wav,353.2095713,628.8305271,1616.133091,69.83533711
b_212ct4.wav,357.8137248,696.1437183,1965.415666,80.04533167
b_216ct1.wav,356.2626192,614.0850044,1881.912646,73.88562875
b_216ct2.wav,351.293611,445.0010725,1877.428691,69.90789131
b_216ct3.wav,362.713206,418.4668936,1633.34869,72.767429
b_216ct4.wav,355.5702284,652.1802879,1994.303318,75.9875149
b_238ct1.wav,365.2961992,640.0473406,1915.646703,80.08790356
b_238ct2.wav,376.4767442,496.6413704,1781.070902,76.4685349
b_238ct3.wav,361.8460309,521.6166933,1610.887617,79.87794304
b_238ct4.wav,360.6616483,736.2221149,1953.737777,79.88558451
b_247ct1.wav,357.0520781,682.0560592,1919.848837,75.99050198
b_247ct2.wav,355.0818752,561.0379585,1827.695691,75.73231909
b_247ct3.wav,358.9256167,615.7960764,1831.057472,75.6109749
b_247ct4.wav,391.0106624,663.5801058,1931.262351,79.77466577
b_252ct1.wav,395.5596951,578.6003363,1529.187547,75.24640392
b_252ct2.wav,363.3708411,620.6682545,1257.10495,73.93668652
b_252ct3.wav,346.7510681,646.4490494,1441.180801,75.87342741
b_252ct4.wav,356.7719572,724.0990952,1626.664942,82.4674216
b_263ct1.wav,414.5394283,487.0425261,1689.460199,70.65834189
b_263ct2.wav,405.654849,422.7838635,1618.64143,68.08921192
b_263ct3.wav,371.834394,457.6971397,1226.313536,77.88911637
b_263ct4.wav,300.2109939,389.0025773,1677.906865,78.73425137
b_268ct1.wav,375.9901354,498.5709263,1543.599031,76.48549707
b_268ct2.wav,359.0517372,397.8083678,1515.306211,76.48254665
b_268ct3.wav,341.5895638,568.9257412,1377.915724,76.47931191
b_268ct4.wav,346.8368725,776.9621361,2104.251998,74.65801793
b_272ct1.wav,371.4462473,724.4101043,1502.339362,79.10377314
b_272ct2.wav,364.9875939,691.5820579,1288.012865,75.32670814
b_272ct3.wav,359.758314,688.6158624,1412.455222,81.53432749
b_272ct4.wav,348.3525975,730.9482611,1542.469415,80.17264182
b_276ct1.wav,397.3799519,702.333612,1969.523245,56.52150101
b_276ct2.wav,400.7306782,607.1953865,1875.585439,53.2346322
b_276ct3.wav,389.5846398,520.3186013,1997.773366,77.52233488
b_276ct4.wav,402.4766989,683.3319111,2093.029645,72.67782734
b_279ct1.wav,351.1295284,748.0819219,1790.493777,78.96245296
b_279ct2.wav,365.374967,461.1595199,1780.200205,76.16915552
b_279ct3.wav,358.9647906,609.4654244,1712.982348,76.09650076
b_279ct4.wav,364.898239,683.9104588,1863.197245,74.42540615
b_280ct1.wav,371.0864009,620.7041338,1868.627347,79.42689014
b_280ct2.wav,367.28867,491.3694194,1655.424518,75.164232
b_280ct3.wav,355.2197545,724.2071819,1740.64587,74.50246684
b_280ct4.wav,364.9609839,653.4021684,1912.857775,74.90277363
b_292ct1.wav,408.0487626,428.8440735,1715.251008,80.60464794
b_292ct2.wav,380.9313493,432.6049574,1790.572992,77.70763983
b_292ct3.wav,361.3281599,421.6440205,1741.955439,79.47557936
b_292ct4.wav,357.4139955,597.6005553,2024.488985,78.90072608
b_299ct1.wav,393.412093,653.4825947,1554.652884,76.19129141
b_299ct2.wav,384.0394965,517.5549095,1396.070317,75.32348193
b_299ct3.wav,353.6011796,650.0003798,1490.989125,79.02277242
b_299ct4.wav,363.0185722,969.1368573,2093.657781,80.22962973
b_301ct1.wav,375.1025458,691.5684974,1534.358034,77.65257921
b_301ct2.wav,361.7231154,631.4913621,1326.849806,77.12034461
b_301ct3.wav,341.4606933,674.0034808,1414.837219,77.24251416
b_301ct4.wav,349.250864,727.7811089,1607.990839,78.75117928
b_311ct1.wav,407.9101633,449.3910082,1660.866299,69.34529136
b_311ct2.wav,211.5549076,469.0362441,1672.826385,69.53391
b_311ct3.wav,346.9988675,448.5302436,1290.826603,72.26975458
b_311ct4.wav,352.3938092,479.8765076,1568.865754,73.58281723
b_314ct1.wav,395.6748951,803.913555,1505.048515,79.49577582
b_314ct2.wav,204.858901,894.6698619,1142.815347,75.27186571
b_314ct3.wav,396.8432638,734.8532192,1190.356531,81.4300562
b_314ct4.wav,398.8408565,820.8465708,1687.647119,79.78723653
b_319ct1.wav,372.4127063,700.9045019,1550.037455,77.21459333
b_319ct2.wav,371.6685662,665.0103242,1425.647686,75.81997849
b_319ct3.wav,360.0211754,660.7144458,1392.900455,80.16944594
b_319ct4.wav,366.2489318,662.1766398,1700.238639,77.86290946
b_326ct1.wav,373.4453395,577.1046022,1892.560747,75.24656849
b_326ct2.wav,317.1982151,445.5797699,1862.384525,76.69599058
b_326ct3.wav,345.7219901,558.520284,1716.869036,76.41056784
b_326ct4.wav,348.6359793,628.4404563,1947.934696,79.62789182
b_329ct1.wav,375.119152,556.4199692,1595.647287,68.86733229
b_329ct2.wav,364.9867986,666.6694912,1679.542081,71.05496292
b_329ct3.wav,357.7425218,647.4232413,1837.347956,61.24921873
b_329ct4.wav,304.0536463,558.0145975,1717.600113,72.14743649
b_335ct1.wav,373.3966804,652.3507805,1500.99628,80.81746378
b_335ct2.wav,369.7402348,670.9020115,1644.648191,73.81945133
b_335ct3.wav,322.1498794,648.7598503,1383.34585,80.52838264
b_335ct4.wav,287.7674268,692.1728111,1405.016698,82.62297169
b_345ct1.wav,391.0831177,637.4214565,1511.141883,76.3725658
b_345ct2.wav,375.6735759,478.4280987,1451.419636,75.44857646
b_345ct3.wav,358.3414662,619.572003,1344.809211,79.53176683
b_345ct4.wav,335.0536888,822.5180294,1511.732819,79.38603478
b_347ct1.wav,370.5434882,822.1294029,1423.061616,78.08096068
b_347ct2.wav,366.8843208,758.6229827,1179.858957,78.43429326
b_347ct3.wav,356.8690454,715.3035311,1301.172191,83.07359329
b_347ct4.wav,345.6149798,783.6967359,1481.14991,83.02223637
b_348ct1.wav,372.9116487,470.3169354,1678.385056,70.70775389
b_348ct2.wav,363.0318888,513.6047987,1580.80057,71.81910057
b_348ct3.wav,356.7020311,629.9518106,1727.819803,69.04028555
b_348ct4.wav,371.3541291,799.9398195,1935.052051,70.27689078
b_356ct1.wav,407.2517748,541.2606543,1982.42491,76.27477978
b_356ct2.wav,402.8130778,510.2685608,1707.465709,77.42263806
b_356ct3.wav,381.2654746,459.0583805,1549.118832,82.06469759
b_356ct4.wav,363.8444137,714.5574895,2035.380198,79.85659929
b_358ct1.wav,403.3159894,432.9216435,1626.708598,72.99350236
b_358ct2.wav,409.8950198,433.0673755,1627.170214,69.60194437
b_358ct3.wav,370.5818174,497.2571934,1357.362423,78.11148586
b_358ct4.wav,376.0631104,468.3328289,1492.78937,75.17701043
b_364ct1.wav,372.3398191,454.9139019,1625.542938,74.4344087
b_364ct2.wav,371.4497037,413.2052137,1539.038131,76.66830643
b_364ct3.wav,348.0150854,576.4452046,1450.855535,75.55801497
b_364ct4.wav,342.9251784,851.0630136,1773.864128,72.4289571
b_366ct1.wav,378.2863294,700.613241,1635.569704,77.48503538
b_366ct2.wav,375.6603139,694.7454022,1492.807131,76.71458248
b_366ct3.wav,364.9810315,644.7726378,1509.807231,80.76683312
b_366ct4.wav,358.165671,739.2688669,1727.138624,79.90580352
b_370ct1.wav,367.3430773,436.5816285,1473.307722,75.66353565
b_370ct2.wav,360.19202,379.5554474,1505.092989,77.33654403
b_370ct3.wav,351.2279938,606.4740932,1463.779382,74.60440592
b_370ct4.wav,336.5836457,790.2171773,1788.036518,74.45648201
b_371ct1.wav,368.2818011,469.8728053,1483.254354,73.60117045
b_371ct2.wav,367.7254915,413.7106539,1419.493062,75.95387625
b_371ct3.wav,348.8541215,659.2366627,1424.057864,74.28630924
b_371ct4.wav,353.6648581,675.6676774,1461.210069,76.33191047
b_373ct1.wav,366.2792361,490.9248819,1488.149069,69.34104478
b_373ct2.wav,369.0818549,540.0420514,1747.108833,53.94090234
b_373ct3.wav,358.3819182,507.668918,1609.538931,51.66455623
b_373ct4.wav,353.4451709,713.8017645,1756.794708,49.34879265
b_377ct1.wav,371.0796205,412.7730438,1517.339191,72.08160136
b_377ct2.wav,368.1635641,445.6914438,1586.101789,61.12977227
b_377ct3.wav,367.6104513,496.2142296,1597.201077,57.89266376
b_377ct4.wav,355.2378544,852.4267204,1989.959414,58.02020498
b_381ct1.wav,369.6160456,405.9448227,1512.132622,71.86896899
b_381ct2.wav,367.1990456,405.9555974,1589.375365,69.9556915
b_381ct3.wav,334.9498513,410.4707351,1544.729822,60.45092463
b_381ct4.wav,353.8534792,821.2444515,1949.038771,56.63324197
b_385ct1.wav,370.6000521,414.9298075,1484.742571,72.82036387
b_385ct2.wav,367.6736804,425.6693024,1637.518455,67.96193189
b_385ct3.wav,352.6597919,569.0119292,1609.089859,59.03253354
b_385ct4.wav,355.6323237,743.6308739,1748.96146,57.27101202
b_85ct1.wav,361.6438361,728.5594963,1824.86416,81.83813328
b_85ct2.wav,373.8145968,596.661131,1839.648349,75.24195912
b_85ct3.wav,357.9374531,683.5582746,1604.714089,80.38444377
b_85ct4.wav,364.4583382,739.2464105,1655.157943,83.47696877
b_86ct1.wav,363.5594575,620.8979626,1987.672403,79.32392998
b_86ct2.wav,370.0503439,442.7378839,1990.361362,76.16792786
b_86ct3.wav,357.0437586,550.7685218,1659.074701,78.98041411
b_86ct4.wav,358.1894087,688.5908065,2056.536323,80.04126866
b_88ct1.wav,359.939871,694.2777356,1762.578815,79.65176064
b_88ct2.wav,360.9006576,505.2769505,1707.214406,74.09597922
b_88ct3.wav,353.7028864,643.7281624,1567.583935,77.97991223
b_88ct4.wav,354.5933278,780.2652687,1797.734916,78.19171792
b_95ct1.wav,368.5355673,652.6705719,1753.914787,80.69450373
b_95ct2.wav,373.1909714,563.4332832,1705.506748,74.91002723
b_95ct3.wav,357.7377168,578.5442871,1529.984264,79.1021826
b_95ct4.wav,359.0524492,684.3527049,1649.710297,79.87344192
c_100ct1.wav,378.5603189,743.0788031,1525.681469,76.28970979
c_100ct2.wav,361.4058436,702.3543563,1529.476191,72.67004987
c_100ct3.wav,365.0261785,706.1827067,1560.014202,75.02907032
c_100ct4.wav,349.6210326,699.9498361,1521.376458,80.78253964
c_109ct1.wav,383.6696301,743.9712106,1684.205254,73.37752083
c_109ct2.wav,380.9614727,738.0608535,1618.230105,73.68633291
c_109ct3.wav,381.9593024,740.142967,1601.538272,75.88465733
c_109ct4.wav,385.0445993,748.1892972,1538.862351,82.0873844
c_111ct1.wav,373.3501656,388.2805015,1254.316488,80.0387371
c_111ct2.wav,369.1003306,416.1966625,1308.093752,70.38772042
c_111ct3.wav,370.8518646,384.5268363,1224.766175,77.64847072
c_111ct4.wav,371.0489762,383.309888,1197.981742,83.35330017
c_116ct1.wav,373.1458677,421.6414657,1122.917322,77.07578227
