Filename,Mean Pitch (Hz),Mean F1 (Hz),Mean F2 (Hz),Mean Intensity (dB)
a_233at3.wav,202.7807543,519.2606778,1498.749819,75.22970485
a_233at4.wav,198.2219122,563.9928804,1679.631773,81.4665389
a_237at1.wav,209.9712639,509.8904409,1927.701173,70.48839145
a_237at2.wav,215.4585823,590.1678088,2122.377386,65.77489765
a_237at3.wav,211.7614405,485.0284353,1910.077596,70.21972205
a_237at4.wav,203.2854147,453.5506879,1965.700542,77.89355545
a_238at1.wav,212.5306083,555.9539569,1253.843438,74.98225747
a_238at2.wav,218.293365,617.9943807,1775.626886,72.57736286
a_238at3.wav,191.7963722,531.5493209,1214.22201,74.56231216
a_238at4.wav,203.4365121,568.687621,1179.384794,80.84294413
a_239at1.wav,215.501297,475.3806705,1582.645934,70.66879475
a_239at2.wav,215.2927973,433.6237137,1616.923092,70.07231238
a_239at3.wav,213.341502,499.043612,1433.917266,73.82317103
a_239at4.wav,213.2560961,490.0300225,1496.50655,78.37394348
a_241at1.wav,213.3191246,368.544228,1448.794922,76.48702602
a_241at2.wav,217.3370977,284.2128033,1554.972397,73.91778051
a_241at3.wav,217.1793342,433.9693195,1488.337512,75.12099997
a_241at4.wav,212.1386808,423.61051,1492.081599,79.71741742
a_245at1.wav,209.3899766,581.5987298,1595.115512,76.53642191
a_245at2.wav,236.4742862,646.6759877,1593.108326,70.94136151
a_245at3.wav,239.424366,648.3637474,1456.684296,74.26389188
a_245at4.wav,228.8954653,679.1638524,1414.588365,80.49209462
a_247at1.wav,217.5331423,444.8084023,1755.01814,76.09627304
a_247at2.wav,218.8423477,312.467137,1811.499213,72.23032745
a_247at3.wav,219.778407,457.9938946,1762.517816,76.13613496
a_247at4.wav,219.783301,474.4299955,1723.791636,79.82537964
a_261at1.wav,188.2555957,574.7871006,1596.931921,70.0838772
a_261at2.wav,202.0344255,544.2097714,1683.904372,68.20312254
a_261at3.wav,186.9751468,612.2401611,1516.093883,72.09792463
a_261at4.wav,183.657527,677.6093905,1663.498287,74.58763506
a_29at1.wav,171.3774546,486.5385972,1448.948965,70.11954242
a_29at2.wav,157.3571008,441.2131294,1666.635313,67.79270468
a_29at3.wav,163.1020693,488.3856658,1401.351757,67.61796431
a_29at4.wav,156.6117684,455.392975,1419.218019,78.28151187
a_308at1.wav,211.196626,627.7710044,1430.974992,79.89853839
a_308at2.wav,220.5033084,412.5401342,1383.512532,75.31316783
a_308at3.wav,215.9211881,613.6936964,1446.52322,82.1774299
a_308at4.wav,210.7634488,667.0372688,1436.234876,84.86998742
a_327at1.wav,200.8179002,375.907975,1297.798166,74.03372667
a_327at2.wav,223.3768207,411.4961543,1599.771531,76.08061314
a_327at3.wav,221.4570805,304.5280932,1556.634982,79.08506974
a_327at4.wav,227.863322,458.3423142,1280.984283,83.82119959
a_32at1.wav,199.7578311,596.1091824,1612.922256,70.26898774
a_32at2.wav,199.3974493,510.4722214,1530.704709,69.28805788
a_32at3.wav,199.6762869,546.2017504,1372.474026,71.96135429
a_32at4.wav,186.3993125,562.8261712,1471.883172,80.34434729
a_332at1.wav,203.2956822,589.55411,1430.601007,79.1977622
a_332at2.wav,214.1945396,454.1016452,1245.974905,76.30410562
a_332at3.wav,208.6039731,538.4224002,1346.034581,79.50928003
a_332at4.wav,218.6869732,606.0780447,1465.416806,84.44628154
a_33at1.wav,207.324592,567.9475652,1418.789213,74.16981954
a_33at2.wav,208.4743033,413.925078,1466.299522,70.3530892
a_33at3.wav,208.1433628,547.0555633,1191.580334,70.86447152
a_33at4.wav,198.0536552,549.2307105,1415.439135,80.7429469
a_343at1.wav,207.9164065,667.6275055,1710.255511,75.19440425
a_343at2.wav,438.604425,510.7687257,1791.956286,79.70373715
a_343at3.wav,424.3234665,449.7341046,1968.03425,79.43186255
a_343at4.wav,213.6139698,469.706268,1747.606111,77.81079465
a_371at1.wav,201.4415477,554.2606236,1602.86039,71.33362192
a_371at2.wav,210.7532001,447.9241236,1563.075199,70.81274135
a_371at3.wav,203.2824038,486.7755588,1476.827582,76.09309661
a_371at4.wav,190.7486697,511.1663393,1504.021525,79.44300675
a_375at1.wav,214.7511148,518.944362,1617.47674,74.08764723
a_375at2.wav,232.6432819,513.4040429,1787.373162,69.5860526
a_375at3.wav,211.9069221,481.5914091,1579.289137,77.1474773
a_375at4.wav,212.968104,485.2233487,1668.604342,79.21418527
a_378at1.wav,208.1418537,499.7952855,1722.719282,71.15278366
a_378at2.wav,212.3960926,602.5107365,2000.703338,63.15331761
a_378at3.wav,209.0451013,455.2622447,1961.213798,72.39744337
a_378at4.wav,210.6927771,527.268921,1885.328269,74.755115
a_37at1.wav,203.9664755,600.7951425,1529.239727,72.05337372
a_37at2.wav,202.9323968,458.781346,1521.992278,69.59964431
a_37at3.wav,193.8480308,527.4996492,1305.501334,67.98635394
a_37at4.wav,197.2525348,658.73287,1355.083721,80.17546832
a_383at1.wav,214.6313734,426.9130213,1491.445209,77.13445381
a_383at2.wav,218.2935506,379.2508105,1633.363208,73.3925916
a_383at3.wav,214.9475098,403.2768778,1384.451438,77.00888926
a_383at4.wav,214.7017207,519.3299148,1572.692359,80.36220983
a_386at1.wav,215.4150723,405.9137248,1658.803419,71.92022756
a_386at2.wav,201.9296057,466.060974,1695.618522,70.77227317
a_386at3.wav,209.4481969,486.5099534,1534.422226,74.15111409
a_386at4.wav,204.7958804,414.8439602,1392.519887,79.41095569
a_390at1.wav,156.0242067,671.1457234,1819.175938,65.47911589
a_390at2.wav,136.5199797,736.7763287,1790.826155,64.91762295
a_390at3.wav,133.8319129,546.290697,1783.932065,70.15673508
a_390at4.wav,134.8738667,729.2116427,1742.480218,77.3414874
a_391at1.wav,207.6086578,453.2064786,1796.568534,72.87135075
a_391at2.wav,202.2208773,406.9118266,1795.652696,71.52254469
a_391at3.wav,196.0600722,447.5846076,1897.444664,76.54445593
a_391at4.wav,189.1983991,420.0438834,1858.768585,82.77020974
a_393at1.wav,198.49468,414.4612638,1878.012002,70.57952652
a_393at2.wav,205.9772747,349.5330716,1811.895476,70.4363947
a_393at3.wav,189.7591162,394.7428897,1672.057486,72.6136546
a_393at4.wav,182.9538189,390.4112129,1772.874531,80.01440619
a_394at1.wav,208.3816458,606.2189543,1667.231467,76.78072526
a_394at2.wav,207.2300602,548.0075669,1541.41688,73.76844612
a_394at3.wav,209.7609289,548.5181286,1435.049663,77.82952838
a_394at4.wav,203.6212175,600.6846156,1481.513598,84.98928204
a_406at1.wav,215.9913794,510.7025902,1703.55395,69.19478576
a_406at2.wav,221.3954038,358.090309,1821.70736,68.82232138
a_406at3.wav,215.7225715,391.7571237,1756.812292,75.11529299
a_406at4.wav,218.3199146,364.1273001,1802.874348,75.72610722
a_408at1.wav,215.0516322,463.28433,1309.168903,75.5966696
a_408at2.wav,219.1862976,501.0894406,1606.576516,67.73575707
a_408at3.wav,217.1222395,497.1427025,1313.482065,74.35534897
a_408at4.wav,211.5713004,552.7301773,1251.37945,77.06865651
a_415at1.wav,138.141152,623.9854449,1745.767444,49.85718646
a_415at2.wav,219.6868666,489.6308116,1483.710585,69.666435
a_415at3.wav,220.2326813,600.7448754,1324.395922,76.60300803
a_415at4.wav,218.5347579,652.6694283,1341.389751,71.60133123
a_41at1.wav,213.5124585,369.5554252,1283.808912,75.20727313
a_41at2.wav,215.6295998,403.1550079,1573.725642,73.87226729
a_41at3.wav,212.5791406,310.9097081,1046.508083,73.69795929
a_41at4.wav,207.0649527,403.7296885,1067.324792,82.27107392
a_435at1.wav,217.6120605,584.8788083,1394.693111,76.23067524
a_435at2.wav,219.5240864,524.4648037,1422.931064,71.61163125
a_435at3.wav,217.0261623,451.3292221,1348.936444,73.38910855
a_435at4.wav,214.2849495,553.0752019,1456.35186,64.04545727
a_43at1.wav,212.2987705,691.6314353,1882.815917,69.53319466
a_43at2.wav,215.9417251,863.6925787,2339.463434,68.90722328
a_43at3.wav,218.7369035,995.0141858,2544.880673,64.65958828
a_43at4.wav,218.0523194,629.0487462,1832.561534,79.34396884
a_47at1.wav,210.5552912,587.490509,1719.440486,71.13108587
a_47at2.wav,228.8712742,569.3808834,1684.210486,67.95783919
a_47at3.wav,229.1683255,635.5536465,1624.514616,69.84067601
a_47at4.wav,228.1734473,645.9905386,1681.206464,79.32747262
a_56at1.wav,210.1135351,595.9110418,1384.286502,75.41737094
a_56at2.wav,214.0368757,414.3041318,1582.812378,74.94026978
a_56at3.wav,203.7971296,565.1292409,1315.082866,77.95731965
a_56at4.wav,202.3790858,643.758918,1455.42182,79.35440716
a_74at1.wav,213.385986,351.5557488,1243.884795,74.84837037
a_74at2.wav,208.0190969,274.0149137,1135.351929,74.90945537
a_74at3.wav,191.3431518,440.7658319,1317.226351,76.01184455
a_74at4.wav,193.0894026,455.6240921,1440.985361,76.73209496
b_01at1.wav,182.7010723,547.6660629,1901.785954,60.67474356
b_01at2.wav,175.4641189,396.4135515,1722.778954,62.59003236
b_01at3.wav,179.8361375,567.2578617,1914.182399,59.04202063
b_01at4.wav,177.6879262,478.4652205,1726.020137,65.39952617
b_109at1.wav,119.9013532,602.471574,1845.271169,44.22299565
b_109at2.wav,75.03819318,433.0602489,1699.276095,39.04049255
b_109at3.wav,279.7396892,386.6674807,1600.856213,39.21158317
b_109at4.wav,273.3797751,623.6410569,1923.559921,41.21985725
b_111at1.wav,201.5837449,703.5383972,1564.692854,78.01555541
b_111at2.wav,200.7355916,583.8729293,1402.079654,72.39713222
b_111at3.wav,197.3170505,579.2579719,1323.120061,78.12347259
b_111at4.wav,199.8051036,670.2905754,1412.275637,80.78435654
b_150at1.wav,201.9710513,612.516332,1536.177155,75.65401574
b_150at2.wav,205.2780372,475.1603831,1385.561444,74.20329039
b_150at3.wav,198.5535513,566.2726005,1398.006783,77.41216466
b_150at4.wav,201.3385595,711.5734474,1368.318237,80.7098907
b_175at1.wav,173.2178462,405.7249208,1815.369946,68.92462141
b_175at2.wav,202.3883309,322.662321,1647.939531,70.88278108
b_175at3.wav,194.1925498,381.8688892,1606.132241,69.17994395
b_175at4.wav,185.5734333,488.7334711,1617.855014,71.93735652
b_176at1.wav,188.4318375,522.6242797,2038.311652,72.41598826
b_176at2.wav,202.3955807,308.2401057,1979.485574,69.66637206
b_176at3.wav,193.2189799,360.0992703,1894.174526,70.85714788
b_176at4.wav,191.834708,390.6434118,1807.293168,76.59923556
b_194at1.wav,177.8966038,476.1424196,1517.559237,68.08892691
b_194at2.wav,194.5566273,559.9420358,1762.852802,64.54014363
b_194at3.wav,201.7464371,450.3291798,1547.832553,72.78520164
b_194at4.wav,187.1378206,651.8277262,1479.751583,75.62490934
b_195at1.wav,183.1012057,359.2638292,2060.318275,70.78566196
b_195at2.wav,197.6559804,313.9270666,2024.917265,64.51657258
b_195at3.wav,197.1420211,363.32992,1966.965866,70.686835
b_195at4.wav,182.644422,382.110929,2184.72527,76.82337238
b_201at1.wav,119.4014011,650.8014644,1832.551354,42.66260777
b_201at2.wav,248.4722635,506.2270505,1692.04258,44.75918368
b_201at3.wav,227.5003998,413.9824662,1598.470671,43.9567313
b_201at4.wav,247.8468778,518.9609075,1605.38929,46.71472752
b_220at1.wav,112.1816443,591.5124907,1896.628344,50.85243473
b_220at2.wav,252.6012426,376.2674335,1669.475447,51.32812227
b_220at3.wav,250.1155459,368.5213111,1694.098613,54.0305303
b_220at4.wav,242.9664689,491.9091944,1928.983962,56.31165776
b_25at1.wav,193.0662475,483.4248554,1845.269986,69.85720144
b_25at2.wav,194.5472264,465.8500039,1774.415963,65.14102004
b_25at3.wav,187.1691537,501.4419366,1595.101215,67.72877238
b_25at4.wav,184.6917833,524.3028935,1823.917951,72.61507862
b_260at1.wav,204.7635097,647.9147689,1511.206365,78.98331252
b_260at2.wav,207.3681915,538.6971922,1384.526776,74.92219861
b_260at3.wav,202.3202559,584.5202925,1322.513791,79.83999538
b_260at4.wav,202.7518933,751.0284667,1383.721149,80.71047842
b_26at1.wav,188.0649852,496.0868799,1600.231748,71.58051594
b_26at2.wav,182.8803038,415.4903333,1499.200469,65.00943378
b_26at3.wav,178.0684888,444.1689045,1373.912571,67.55495915
b_26at4.wav,171.7384625,532.7313819,1374.728102,74.97026292
b_307at1.wav,195.3454389,568.2508156,1468.26687,77.65065125
b_307at2.wav,216.3144014,455.8527261,1369.069057,75.22033177
b_307at3.wav,208.8590832,580.3371107,1357.033254,78.53109997
b_307at4.wav,206.4483481,668.5462979,1451.10347,80.67580721
b_324at1.wav,116.6156011,796.8618163,1983.756445,44.12808304
b_324at2.wav,222.7426129,368.4183516,2094.222777,65.28841366
b_324at3.wav,268.9581821,282.2233464,1441.359769,69.67900425
b_324at4.wav,205.7014664,431.82579,1597.679559,70.84441129
b_34at1.wav,137.4313285,331.2215587,1702.240738,66.21394799
b_34at2.wav,257.1453071,312.0811267,1292.929136,70.01577841
b_34at3.wav,155.9338915,432.9632483,1482.420695,64.78922224
b_34at4.wav,159.4039053,349.4077656,1288.288697,67.5725332
b_355at1.wav,196.6593113,622.9357554,1553.528429,77.09008026
b_355at2.wav,198.3063396,554.0511325,1439.68421,75.35114693
b_355at3.wav,201.4076378,585.8666387,1378.945724,77.79893618
b_355at4.wav,194.1793315,656.5304835,1466.606336,80.76118068
b_36at1.wav,174.8370638,489.4529971,1766.155777,67.81108619
b_36at2.wav,267.562705,495.8752665,1411.256849,67.138102
b_36at3.wav,257.5978461,422.5247704,1461.103897,71.08516968
b_36at4.wav,258.0247442,638.2996387,1546.954674,73.74009482
b_374at1.wav,119.7003225,540.6114097,1835.745713,43.61881068
b_374at2.wav,301.6380011,591.5496934,1993.327644,38.17776247
b_374at3.wav,314.5377429,676.2503812,1895.985211,38.61400474
b_374at4.wav,305.5453783,604.0991449,1840.05648,37.92475051
b_378at1.wav,121.1526443,702.1650502,1944.926726,42.85482124
b_378at2.wav,302.8864046,602.5403847,2036.950031,40.85309313
b_378at3.wav,132.696728,711.6159534,2070.771327,52.64622101
b_378at4.wav,146.408136,595.6634651,1781.496497,37.52382545
b_57at1.wav,188.5174744,404.3556781,1781.708678,70.30343011
b_57at2.wav,187.966419,404.3074558,1732.697901,66.11661144
b_57at3.wav,180.8057881,436.3426321,1673.286264,67.94921472
b_57at4.wav,181.0410557,469.85504,1721.421924,74.85945513
b_69at1.wav,194.660228,401.788314,1588.975495,69.02480425
b_69at2.wav,200.3004212,440.5392375,1601.553958,60.11562374
b_69at3.wav,207.3177036,376.3700107,1309.380513,67.63405668
b_69at4.wav,206.6467988,258.7338586,1195.445297,74.49233901
b_70at1.wav,183.8340513,565.0237143,1588.073706,72.92264781
b_70at2.wav,185.4029454,483.6638875,1582.579307,66.21042168
b_70at3.wav,181.4291757,550.6845557,1463.133945,75.40751946
b_70at4.wav,178.3104482,603.9321884,1488.634807,76.98881707
c_01at1.wav,188.9974922,602.5181382,1904.587427,73.736596
c_01at2.wav,184.589968,521.2756189,1809.933547,80.57521435
c_01at3.wav,191.1669812,599.0716681,1875.74693,71.83506442
c_01at4.wav,192.9220673,518.2355538,1817.019718,77.06563341
c_07at1.wav,170.4261956,981.7981397,1657.5633,62.35730281
c_07at2.wav,149.2939666,704.3827872,1438.194534,69.29634568
c_07at3.wav,186.0392414,696.7440634,1440.706891,64.07717355
c_07at4.wav,146.1315344,676.0652207,1574.489882,63.12345343
c_09at1.wav,201.9588497,366.8223501,1592.953898,77.08730147
c_09at2.wav,272.5652608,425.4193114,1154.394582,86.22449534
c_09at3.wav,259.9927655,460.8568263,1049.774844,76.1806926
c_09at4.wav,177.8393565,255.269225,1181.082397,80.52459136
c_107at1.wav,213.3110397,740.0275414,1439.586677,71.52439772
c_107at2.wav,203.2340202,864.9229918,1477.577199,70.86472874
c_107at3.wav,207.1080316,725.8613259,1441.25479,72.77009557
c_107at4.wav,212.999524,813.9036216,1391.059031,79.3879294
c_11at1.wav,210.1739197,937.950874,2194.138665,70.1889708
c_11at2.wav,273.1485514,377.5796161,1759.456164,73.42422619
c_11at3.wav,270.6011064,361.1589603,1620.818077,70.42264738
c_11at4.wav,184.1541234,485.2855541,2010.530856,75.00544506
c_25at1.wav,183.9673089,582.5340364,1709.898466,72.17362613
c_25at2.wav,183.8036781,503.627061,1589.474365,79.80547563
c_25at3.wav,186.8307465,537.8009329,1817.337809,72.27873853
c_25at4.wav,182.2659941,590.4261334,1736.813961,72.01268552
c_34at1.wav,153.9187668,429.115395,1479.34104,70.76339132
c_34at2.wav,214.4805915,432.9941266,1109.185642,72.2422375
c_34at3.wav,179.7593798,282.803965,1438.408661,71.42163634
c_34at4.wav,159.8659098,281.3768487,1473.685294,74.79693512
c_36at1.wav,161.3078202,472.9517028,1530.119109,65.32404885
c_36at2.wav,215.7155425,426.564262,1331.190857,71.29111609
c_36at3.wav,160.6159552,304.0947148,1523.069766,69.13004665
c_36at4.wav,151.0773322,350.0773208,1385.619192,72.24715645
c_47at1.wav,185.1366085,574.54803,1810.350243,74.47875417
c_47at2.wav,192.8395592,506.8230378,1542.577291,80.26124219
c_47at3.wav,191.9585121,511.7559689,1688.018691,75.49676653
c_47at4.wav,183.4919182,539.2636931,1694.443588,75.62733944
c_56at1.wav,181.4511773,580.5535319,1649.459564,71.57976467
c_56at2.wav,184.7229646,465.2372935,1404.705717,70.78367874
c_56at3.wav,186.9608098,491.4407395,1390.082318,71.23644884
c_56at4.wav,182.8615556,301.4083342,1345.284007,75.35651732
c_86at1.wav,209.5116204,763.5624396,1436.861814,72.90434295
c_86at2.wav,211.4489715,720.7987342,1512.102033,71.65709694
c_86at3.wav,217.3512521,718.3477002,1307.700727,75.79657921
c_86at4.wav,213.6982703,737.6724251,1363.054376,78.41531686
d_02at1.wav,193.0512942,446.707768,1149.671071,73.19188825
d_02at2.wav,232.6618727,401.9572688,1258.344685,71.67541422
d_02at3.wav,242.1824131,543.6190237,2072.414222,67.82001448
d_02at4.wav,226.4044409,339.8353276,1338.152222,70.34568832
d_04at1.wav,186.701626,578.617895,1640.146706,69.00023301
d_04at2.wav,204.8400312,336.172188,1723.729035,70.89553599
d_04at3.wav,210.5795564,357.3767544,1504.403114,70.16342244
d_04at4.wav,212.9215418,297.0342381,1628.000129,74.92953484
d_07at1.wav,214.1491203,458.9723554,1719.136682,74.81698932
d_07at2.wav,213.6775337,299.2538294,1654.699933,73.89678641
d_07at3.wav,209.9247749,391.0248792,1767.443871,72.3761024
d_07at4.wav,209.2194082,449.0252066,1842.053135,73.27701443
d_09at1.wav,186.2746773,496.5853732,1414.914485,70.57539038
d_09at2.wav,191.5262077,546.4873482,1723.652454,67.66046841
d_09at3.wav,196.2284236,543.2087445,1542.611206,65.28775055
d_09at4.wav,191.0781943,483.9941259,1451.859889,68.1939443
d_111at1.wav,197.4088858,498.3168671,1714.655318,75.11529397
d_111at2.wav,300.7728588,652.4677806,1923.208175,49.97623878
d_111at3.wav,200.7037151,415.6304492,1644.328272,72.58247264
d_111at4.wav,191.7830407,500.0307523,1509.053077,70.52569008
d_114at1.wav,202.0980998,629.8984823,1715.116187,75.50742047
d_114at2.wav,214.5520573,543.7518657,1751.771004,76.29311588
d_114at3.wav,231.5972675,1060.223147,2129.129604,57.19089498
d_114at4.wav,211.4562064,570.488655,1579.299193,72.7958097
d_115at1.wav,208.8963992,703.1525222,1444.291388,78.82552849
d_115at2.wav,214.8799513,546.7283763,1588.930544,75.50487126
d_115at3.wav,222.2697199,628.8609719,1696.123457,75.70499978
d_115at4.wav,218.8585678,568.2338479,1554.812203,75.22768256
d_118at1.wav,211.4171657,560.3026957,1405.018715,76.85455521
d_118at2.wav,209.0770778,486.9490371,1583.62542,73.69095937
d_118at3.wav,213.007943,445.7088409,1416.076126,74.99964789
d_118at4.wav,209.4201387,512.8286523,1472.17136,73.15818711
d_124at1.wav,170.8078415,346.4623231,1912.056937,80.17058678
d_124at2.wav,204.396067,393.0053421,1964.746497,75.07942889
d_124at3.wav,206.7718102,369.6188338,1767.114861,75.09831668
d_124at4.wav,187.8163454,368.1891329,1688.97344,76.23739899
d_127at1.wav,202.5095923,453.1321534,1746.218619,76.29794144
d_127at2.wav,204.2956533,354.3912089,1743.115825,74.41668669
d_127at3.wav,211.3128386,387.6056117,1808.649212,72.65369557
d_127at4.wav,190.0362789,417.1547057,1643.604664,76.25527196
d_131at1.wav,210.1654804,557.4554021,1749.527335,69.83594407
d_131at2.wav,223.4760273,632.9599085,1835.58276,67.4793026
d_131at3.wav,225.5983834,696.4987445,1900.110104,64.68168052
d_131at4.wav,222.2646113,716.2270836,1860.92105,68.02383822
d_138at1.wav,195.8815037,535.5741293,1698.003677,73.5924121
d_138at2.wav,205.449595,507.817412,1717.000214,74.04443186
d_138at3.wav,192.5391648,447.3472994,1566.186413,72.03099261
d_138at4.wav,201.3509029,452.0715459,1623.59436,77.65545339
d_144at1.wav,206.371798,618.8723743,1559.32073,76.38554307
d_144at2.wav,215.9225789,548.7001099,1679.707697,77.9267642
d_144at3.wav,222.5436427,652.6371695,1640.882507,75.5635176
d_144at4.wav,220.3769918,609.2047945,1522.713861,74.4767462
d_148at1.wav,209.0546545,535.4515811,1561.082294,77.92002385
d_148at2.wav,198.6133146,579.0210096,1558.900094,74.49688441
d_148at3.wav,212.1520164,538.6308278,1528.073724,75.11645781
d_148at4.wav,214.9614776,647.2887403,1533.65293,75.41477907
d_15at1.wav,209.0905201,400.2375221,1471.751984,73.15161873
d_15at2.wav,207.3131294,331.7928469,1561.482837,70.07907839
d_15at3.wav,203.9406628,390.8926499,1447.951295,69.77403507
d_15at4.wav,221.2660698,348.5956912,1283.726814,72.55639101
d_171at1.wav,193.1301119,731.7125155,2053.468081,53.9953437
d_171at2.wav,224.2004263,830.9285711,2074.018551,47.84459226
d_171at3.wav,252.2866646,950.6772181,2254.059178,50.08801102
d_171at4.wav,212.9121137,512.8185893,1711.346453,56.14141133
d_17at1.wav,206.5216903,647.2778663,1424.972374,76.03507232
d_17at2.wav,209.1048171,737.7493292,1781.449214,63.75953782
